Address,Zip Code,CD#,Year of Covenant,Affordable Units,Total Units,% of Affordable,Entitlements,Type2,AH Studio Unit #,AH 1BR Unit #,AH 2BR Unit #,AH 3BR Unit #,AH 4BR Unit #,AH 5BR Unit#,AH 6BR Unit#,LAT,LONG,Cleaned_Address
259 E. 41st Pl.,90011.0,9,2019,2.0,15.0,13.33%,Other Ordinances Or Discretionary,Market Rate Developments,E,,L,,,,,34.0083454,-118.2700853,259 E. 41st Pl.
7050 N. Woodman Ave.,91405.0,2,2019,1.0,25.0,4.00%,Other Ordinances Or Discretionary,Market Rate Developments,,6,,,,,,34.2116193,-118.4311424,7050 N. Woodman Ave.
13713 W. Oxnard St.,91401.0,2,2019,1.0,16.0,6.25%,Other Ordinances Or Discretionary,Market Rate Developments,,202,,,,,,34.1803252,-118.5058382,13713 W. Oxnard St.
762.5 E. 43rd St.,90011.0,9,2019,1.0,3.0,33.33%,Other Ordinances Or Discretionary,Market Rate Developments,,,,,,,,34.0057565,-118.2565026,762.5 E. 43rd St.
217 S. Boyle Ave.,90033.0,14,2019,3.0,30.0,10.00%,Other Ordinances Or Discretionary,Market Rate Developments,"10, 26",29,,,,,,34.0456005,-118.2201963,217 S. Boyle Ave.
14648 W. Kittridge St.,91405.0,6,2019,1.0,5.0,20.00%,Other Ordinances Or Discretionary,Market Rate Developments,D,,,,,,,34.1905259,-118.452632,14648 W. Kittridge St.
10247 N. Variel Ave.,91311.0,12,2019,6.0,32.0,18.75%,Other Ordinances Or Discretionary,Market Rate Developments,"210, 304",,"205, 216, 301, 309",,,,,34.2567096,-118.5933866,10247 N. Variel Ave.
401 S. La Fayette Park Pl.,90057.0,1,2019,6.0,58.0,10.34%,Other Ordinances Or Discretionary,Market Rate Developments,,"201, 213, 311, 313, 413, 511",,,,,,34.0656462,-118.2818559,401 S. La Fayette Park Pl.
1077 W. 38th St. - West Lot,90037.0,8,2019,69.0,70.0,98.57%,Density Bonus,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0177013,-118.2937286,1077 W. 38th St. - West Lot
1077 W. 38th St. - East Lot,90037.0,8,2019,69.0,70.0,98.57%,Density Bonus,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0177013,-118.2937286,1077 W. 38th St. - East Lot
13574 W. Foothill Blvd.,91342.0,7,2019,47.0,48.0,97.92%,Density Bonus,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.2670297,-118.3355385,13574 W. Foothill Blvd.
9190 N. Telfair Ave.,91352.0,6,2019,25.0,26.0,96.15%,Density Bonus,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.2364052,-118.3965687,9190 N. Telfair Ave.
6901 S. Main St.,90003.0,9,2019,49.0,50.0,98.00%,Transit Oriented Communities (Toc),Affordable Housing Trust Fund Projects (Mp),,,,,,,,33.9772343,-118.2741446,6901 S. Main St.
1856 S. Wilton Pl.,90019.0,10,2019,62.0,64.0,96.88%,Transit Oriented Communities (Toc),Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0402581,-118.3143049,1856 S. Wilton Pl.
950 W. 76th St.,90044.0,8,2019,49.0,50.0,98.00%,Transit Oriented Communities (Toc),Affordable Housing Trust Fund Projects (Mp),,,,,,,,33.9705965,-118.2909909,950 W. 76th St.
11950 W. Missouri Ave.,90025.0,11,2019,73.0,74.0,98.65%,Transit Oriented Communities (Toc),Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0351437,-118.4563076,11950 W. Missouri Ave.
4760 W. Melrose Ave.,90029.0,13,2019,38.0,39.0,97.44%,Transit Oriented Communities (Toc),Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0832891,-118.3039,4760 W. Melrose Ave.
4208 E. Huntington Dr. South,90032.0,14,2019,83.0,85.0,97.65%,Other Ordinances Or Discretionary,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0786557,-118.1926501,4208 E. Huntington Dr. South
3960 S. Grand View Blvd.,90066.0,11,2019,49.0,50.0,98.00%,Other Ordinances Or Discretionary,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0018068,-118.4286241,3960 S. Grand View Blvd.
11800 W. Kagel Canyon St.,91342.0,7,2019,48.0,49.0,97.96%,Other Ordinances Or Discretionary,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.2740147,-118.3891973,11800 W. Kagel Canyon St.
660 S. Stanford Ave.,90021.0,14,2019,81.0,82.0,98.78%,Other Ordinances Or Discretionary,Affordable Housing Trust Fund Projects (Mp),,,,,,,,33.8963988,-118.2606936,660 S. Stanford Ave.
12444 W. Venice Blvd.,90066.0,11,2020,7.0,77.0,9.09%,Density Bonus,Market Rate Developments,,,,,,,,34.0452252,-118.350816,12444 W. Venice Blvd.
2062 E. 99th Pl.,90002.0,15,2020,77.0,80.0,96.25%,Density Bonus,Market Rate Developments,,,,,,,,33.9466699,-118.2355701,2062 E. 99th Pl.
943 W. 82nd St.,90044.0,8,2020,2.0,16.0,12.50%,Density Bonus,Market Rate Developments,,,,,,,,33.964468,-118.2905976,943 W. 82nd St.
1011 N. Everett St.,90026.0,1,2020,5.0,50.0,10.00%,Density Bonus,Market Rate Developments,,"B113, B207","B105, ","A101, A205",,,,34.1602165,-118.2460839,1011 N. Everett St.
1137 W. 7th St.,90017.0,1,2020,19.0,225.0,8.44%,Density Bonus,Market Rate Developments,,,,,,,,34.0514243,-118.2653247,1137 W. 7th St.
17454 W. Chatsworth St.,91344.0,12,2020,3.0,54.0,5.56%,Density Bonus,Market Rate Developments,,"213, 221",302,,,,,34.2644544,-118.5152675,17454 W. Chatsworth St.
10657 W. Moorpark St.,91602.0,2,2020,2.0,15.0,13.33%,Density Bonus,Market Rate Developments,,,"4, 10",,,,,34.1506101,-118.363521,10657 W. Moorpark St.
11701 W. Santa Monica Blvd.,90025.0,11,2020,4.0,51.0,7.84%,Density Bonus,Market Rate Developments,419,"217, 312",210,,,,,34.0438534,-118.4564158,11701 W. Santa Monica Blvd.
3705 S. McLaughlin Ave.,90066.0,11,2020,2.0,21.0,9.52%,Density Bonus,Market Rate Developments,,,"202, 303",,,,,34.010302,-118.4264261,3705 S. McLaughlin Ave.
5147 N. Bakman Ave.,91601.0,2,2020,3.0,33.0,9.09%,Density Bonus,Market Rate Developments,,,"202, 304, 406",,,,,34.16426250000001,-118.3779399,5147 N. Bakman Ave.
3800 S. Figueroa St.,90037.0,9,2020,12.0,79.0,15.19%,Density Bonus,Market Rate Developments,"313, 413 , 513, 613, ","603A, 603B, ","207, 306, 405",,"202, 304, 311",,,34.015519,-118.282422,3800 S. Figueroa St.
4055 W. Oakwood Ave.,90004.0,13,2020,14.0,68.0,20.59%,Density Bonus,Market Rate Developments,109,"104, 205, 304, 310","106, 113, 201, 209, 306, 313, 408, 412, 505",,,,,34.077905,-118.2948275,4055 W. Oakwood Ave.
5801 W. Camerford Ave.,90038.0,13,2020,5.0,36.0,13.89%,Density Bonus,Market Rate Developments,,"102, 106, 207, 209, 311",,,,,,34.0846024,-118.32462,5801 W. Camerford Ave.
7125 N. Sepulveda Blvd.,91405.0,5,2020,20.0,180.0,11.11%,Density Bonus,Market Rate Developments,108,"103, 217, 326, 427, 509, 603, 620","105, 111, 221, 228, 305, 333, 404, 421, 522, 533, 629, ",224,,,,34.2055452,-118.4659635,7125 N. Sepulveda Blvd.
1132 N. Orange Dr.,90038.0,13,2020,3.0,24.0,12.50%,Density Bonus,Market Rate Developments,,"2, 11",14,,,,,34.0917208,-118.3413467,1132 N. Orange Dr.
5181 W. Adams Blvd.,90016.0,10,2020,13.0,115.0,11.30%,Density Bonus,Market Rate Developments,"310, 324, 417, 616","319, 404, 423, 501, 513, 605, 623, ","306, 506",,,,,34.0327881,-118.354801,5181 W. Adams Blvd.
12649 N. Bradley Ave,91342.0,7,2020,1.0,11.0,9.09%,Density Bonus,Market Rate Developments,,,,2,,,,34.29977,-118.4529,12649 N. Bradley Ave
11701 W. Gateway Blvd.,90064.0,11,2020,7.0,73.0,9.59%,Density Bonus,Market Rate Developments,"212, 306, 504","218, 315, 402",,,,,,34.02849399999999,-118.443677,11701 W. Gateway Blvd.
5621 W. La Mirada Ave.,90038.0,13,2020,2.0,14.0,14.29%,Density Bonus,Market Rate Developments,,,,,,,,34.0940009,-118.3117946,5621 W. La Mirada Ave.
6120 N. Woodman Ave.,91401.0,2,2020,1.0,16.0,6.25%,Density Bonus,Market Rate Developments,,,,,,,,34.2116193,-118.4311424,6120 N. Woodman Ave.
1212 S. Westmoreland Ave.,90006.0,1,2020,4.0,38.0,10.53%,Density Bonus,Market Rate Developments,408,203,"111, 311",,,,,34.0487216,-118.2885832,1212 S. Westmoreland Ave.
12101 W. Olympic Blvd.,90064.0,11,2020,121.0,600.0,20.17%,Density Bonus,Market Rate Developments,,,,,,,,34.0326635,-118.4547249,12101 W. Olympic Blvd.
8750 N. Sepulveda Blvd.,91343.0,11,2020,5.0,43.0,11.63%,Density Bonus,Market Rate Developments,,,,,,,,34.1281642,-118.4801929,8750 N. Sepulveda Blvd.
11168 W. Morrison St.,91601.0,2,2020,1.0,14.0,7.14%,Density Bonus,Market Rate Developments,,,203,,,,,34.16054829999999,-118.3744071,11168 W. Morrison St.
2528 S. Grand Ave.,90007.0,9,2020,28.0,296.0,9.46%,Density Bonus,Market Rate Developments,,,,,,,,34.02659,-118.27198,2528 S. Grand Ave.
11600 W. Santa Monica Blvd.,90025.0,11,2020,9.0,100.0,9.00%,Density Bonus,Market Rate Developments,,"111, 204, 302, 317, 416, 420, 518","103, 201",,,,,34.0781631,-118.3952246,11600 W. Santa Monica Blvd.
10247 N. Hillhaven Ave.,91042.0,7,2020,2.0,14.0,14.29%,Density Bonus,Market Rate Developments,,"104, 201",,,,,,34.255461,-118.2899822,10247 N. Hillhaven Ave.
12331 W. Palms Blvd.,90066.0,11,2020,3.0,32.0,9.38%,Density Bonus,Market Rate Developments,304,211,102,,,,,34.0063716,-118.4458212,12331 W. Palms Blvd.
10132 N. Commerce Ave.,91042.0,7,2020,6.0,37.0,16.22%,Density Bonus,Market Rate Developments,,,"206, 212, 303, 307, 402, 408",,,,,34.25325,-118.28846,10132 N. Commerce Ave.
1721 S. Colby Ave.,90025.0,11,2020,6.0,34.0,17.65%,Density Bonus,Market Rate Developments,505,"101, 104, 206, 307, 403",,,,,,34.0424458,-118.4510097,1721 S. Colby Ave.
1563 S. Fairfax Ave.,90019.0,10,2020,1.0,10.0,10.00%,Density Bonus,Market Rate Developments,,,,203,,,,34.0479716,-118.3677748,1563 S. Fairfax Ave.
10403 W. Eastborne Ave.,90024.0,5,2020,3.0,34.0,8.82%,Density Bonus,Market Rate Developments,,305,103,207,,,,34.0583623,-118.4251467,10403 W. Eastborne Ave.
6948 N. Woodman Ave.,91405.0,2,2020,2.0,23.0,8.70%,Density Bonus,Market Rate Developments,,,208,,105,,,34.2116193,-118.4311424,6948 N. Woodman Ave.
2923 N. Allesandro St.,90039.0,13,2020,3.0,19.0,15.79%,Density Bonus,Market Rate Developments,,"2, 8",19,,,,,34.1049791,-118.2460496,2923 N. Allesandro St.
13562 W. Rye St,91423.0,4,2020,6.0,69.0,8.70%,Density Bonus,Market Rate Developments,,,"206, 211, 312, 414, 508, ",301,,,,34.1514818,-118.4289091,13562 W. Rye St
4406 N. Fulton Ave.,91423.0,4,2020,2.0,25.0,8.00%,Density Bonus,Market Rate Developments,,,"101, 203",,,,,34.15075,-118.42232,4406 N. Fulton Ave.
10218 N. Fernglen Ave.,91042.0,7,2020,1.0,10.0,10.00%,Density Bonus,Market Rate Developments,,,102,,,,,34.25471,-118.2941915,10218 N. Fernglen Ave.
11460 W. Gateway Blvd.,90064.0,11,2020,15.0,129.0,11.63%,Density Bonus,Market Rate Developments,"102, 204, 224, 320, 406, 419, 527, ","109, 207, 212, 305, 313, 403, 426, ",127,,,,,34.0335645,-118.441465,11460 W. Gateway Blvd.
13148 W. Victory Blvd.,91401.0,2,2020,1.0,12.0,8.33%,Density Bonus,Market Rate Developments,,,301,,,,,34.1864751,-118.4676387,13148 W. Victory Blvd.
2910 N. Allesandro St.,90039.0,13,2020,5.0,36.0,13.89%,Density Bonus,Market Rate Developments,,"2, 4, 11, 36",6,,,,,34.1041985,-118.2457575,2910 N. Allesandro St.
2957 N. Allesandro St.,90039.0,13,2020,4.0,25.0,16.00%,Density Bonus,Market Rate Developments,,"4, 8, 12, 21",,,,,,34.1055559,-118.2450482,2957 N. Allesandro St.
5817 W. Lexington Ave.,90038.0,13,2020,3.0,21.0,14.29%,Density Bonus,Market Rate Developments,,"10, 20, ",2,,,,,34.0931857,-118.3164241,5817 W. Lexington Ave.
9515 S. Compton Ave.,90002.0,15,2020,20.0,21.0,95.24%,Transit Oriented Communities (Toc),Market Rate Developments,,,,,,,,33.9198476,-118.2462306,9515 S. Compton Ave.
132 N. Rosemont Ave.,90026.0,13,2020,2.0,14.0,14.29%,Transit Oriented Communities (Toc),Market Rate Developments,,,"104, 203",,,,,34.0685291,-118.2719165,132 N. Rosemont Ave.
2347 W. Ocean View Ave.,90057.0,1,2020,2.0,20.0,10.00%,Transit Oriented Communities (Toc),Market Rate Developments,,101,203,,,,,34.0631466,-118.2769295,2347 W. Ocean View Ave.
217 W. Avenue 37,90065.0,1,2020,1.0,5.0,20.00%,Transit Oriented Communities (Toc),Market Rate Developments,,,2,,,,,34.3123172,-118.4816555,217 W. Avenue
6401 S. Avalon Blvd.,90003.0,9,2020,27.0,28.0,96.43%,Transit Oriented Communities (Toc),Market Rate Developments,,,,,,,,33.9814175,-118.2654232,6401 S. Avalon Blvd.
11514 W. Cumpston St.,91601.0,2,2020,2.0,11.0,18.18%,Transit Oriented Communities (Toc),Market Rate Developments,,103,302,,,,,34.1694068,-118.3828919,11514 W. Cumpston St.
8833 S. Reading Ave.,90045.0,11,2020,5.0,33.0,15.15%,Transit Oriented Communities (Toc),Market Rate Developments,,"202, 305, 403","106, 506",,,,,33.9568595,-118.3818282,8833 S. Reading Ave.
521 N. Gramercy Pl.,90004.0,13,2020,5.0,32.0,15.63%,Transit Oriented Communities (Toc),Market Rate Developments,,102,"107, 204, 303, ph5",,,,,34.0809424,-118.3127838,521 N. Gramercy Pl.
321 S. Fickett St.,90033.0,14,2020,2.0,16.0,12.50%,Transit Oriented Communities (Toc),Market Rate Developments,,,,,,,,34.03998,-118.20927,321 S. Fickett St.
5755 N. Tujunga Ave.,91601.0,2,2020,4.0,34.0,11.76%,Transit Oriented Communities (Toc),Market Rate Developments,,"201, 403","304, 506",,,,,34.2334089,-118.3818787,5755 N. Tujunga Ave.
4575 W. Santa Monica Blvd.,90029.0,13,2020,2.0,16.0,12.50%,Transit Oriented Communities (Toc),Market Rate Developments,,,"303, 402",,,,,34.0910276,-118.2885785,4575 W. Santa Monica Blvd.
1825 N. New Hampshire Ave.,90027.0,4,2020,3.0,21.0,14.29%,Transit Oriented Communities (Toc),Market Rate Developments,,,,,,,,34.10432,-118.29344,1825 N. New Hampshire Ave.
5068 W. Romaine St.,90029.0,13,2020,2.0,18.0,11.11%,Transit Oriented Communities (Toc),Market Rate Developments,,,,,,,,34.08828,-118.3027,5068 W. Romaine St.
970 S. Fedora St.,90006.0,10,2020,5.0,50.0,10.00%,Transit Oriented Communities (Toc),Market Rate Developments,,"405, 503, 608","201, 307",,,,,34.0545083,-118.2977231,970 S. Fedora St.
11155 W. Huston St.,91601.0,2,2020,2.0,24.0,8.33%,Transit Oriented Communities (Toc),Market Rate Developments,,,"106, 202",,,,,34.1600764,-118.3736061,11155 W. Huston St.
3609 W. Olympic Blvd.,90019.0,5,2020,6.0,50.0,12.00%,Transit Oriented Communities (Toc),Market Rate Developments,,,,,,,,34.0530769,-118.3180457,3609 W. Olympic Blvd.
1130 W. Martin Luther King Jr. Blvd.,90037.0,9,2020,28.0,29.0,96.55%,Transit Oriented Communities (Toc),Market Rate Developments,,,,,,,,34.0106785,-118.2953271,1130 W. Martin Luther King Jr. Blvd.
825 S. Coronado St.,90057.0,1,2020,8.0,77.0,10.39%,Transit Oriented Communities (Toc),Market Rate Developments,"205, 212, 413","216, 302, 406, 507",316,,,,,34.056759,-118.283884,825 S. Coronado St.
4810 W. Oakwood Ave.,90004.0,13,2020,3.0,30.0,10.00%,Transit Oriented Communities (Toc),Market Rate Developments,,"303, 409",207,,,,,34.077007,-118.3118705,4810 W. Oakwood Ave.
2424 E. Michigan Ave.,90033.0,14,2020,16.0,17.0,94.12%,Transit Oriented Communities (Toc),Market Rate Developments,,,,,,,,34.0386836,-118.1779051,2424 E. Michigan Ave.
2555 S. Mansfield Ave.,90016.0,10,2020,7.0,69.0,10.14%,Transit Oriented Communities (Toc),Market Rate Developments,,,,,,,,34.0328187,-118.3520736,2555 S. Mansfield Ave.
4209 S. Western Ave.,90062.0,8,2020,24.0,25.0,96.00%,Transit Oriented Communities (Toc),Market Rate Developments,,101,,,,,,34.0069695,-118.3092353,4209 S. Western Ave.
6535 W. Melrose Ave.,90038.0,5,2020,3.0,33.0,9.09%,Transit Oriented Communities (Toc),Market Rate Developments,,"208, 307",209,,,,,34.0851949,-118.3070164,6535 W. Melrose Ave.
4433 N. Cartwright Ave.,91602.0,2,2020,2.0,14.0,14.29%,Transit Oriented Communities (Toc),Market Rate Developments,,"202, 303",,,,,,34.1514297,-118.3633437,4433 N. Cartwright Ave.
3617 W. Venice Blvd.,90019.0,10,2020,3.0,28.0,10.71%,Transit Oriented Communities (Toc),Market Rate Developments,,,"206, 301, 402",,,,,34.0462894,-118.3445643,3617 W. Venice Blvd.
11668 W. Darlington Ave.,90049.0,11,2020,3.0,17.0,17.65%,Transit Oriented Communities (Toc),Market Rate Developments,"203, 302",103,,,,,,34.0528777,-118.4633738,11668 W. Darlington Ave.
3667 S. Keystone Ave.,90034.0,5,2020,19.0,187.0,10.16%,Transit Oriented Communities (Toc),Market Rate Developments,,"128, 317, 329, 405, 432, 508, 511, 518, 531, 606, 620, 703, 723, PH2, PH22","233, 301, 321, 413",,,,,34.1600572,-118.3242107,3667 S. Keystone Ave.
4433 N. Cartwright Ave.,91602.0,2,2020,2.0,14.0,14.29%,Transit Oriented Communities (Toc),Market Rate Developments,,"202, 303",,,,,,34.1514297,-118.3633437,4433 N. Cartwright Ave.
6753 W. Selma Ave.,90028.0,13,2020,8.0,51.0,15.69%,Transit Oriented Communities (Toc),Market Rate Developments,"201, 302, 306, 404, 407, 503, 601, 702",,,,,,,34.0999304,-118.3376334,6753 W. Selma Ave.
5301 W. Sierra Vista Ave.,90029.0,13,2020,5.0,45.0,11.11%,Transit Oriented Communities (Toc),Market Rate Developments,,508,"206, 304, 409",208,,,,34.09003,-118.30673,5301 W. Sierra Vista Ave.
325 E. Florence Ave.,90003.0,9,2020,30.0,31.0,96.77%,Transit Oriented Communities (Toc),Market Rate Developments,,,,,,,,33.9749776,-118.2686258,325 E. Florence Ave.
1045 S. Dewey Ave.,90006.0,10,2020,7.0,67.0,10.45%,Transit Oriented Communities (Toc),Market Rate Developments,,"17, 28, 30, 32, 47, 57, ",6,,,,,34.0513035,-118.2960428,1045 S. Dewey Ave.
8867 W. Alcott St.,90035.0,5,2020,3.0,17.0,17.65%,Transit Oriented Communities (Toc),Market Rate Developments,,,"102, 203, 302",,,,,34.0543112,-118.3861507,8867 W. Alcott St.
3657 S. Motor Ave.,90034.0,5,2020,7.0,68.0,10.29%,Transit Oriented Communities (Toc),Market Rate Developments,,"302, 401, 511","415, 609, PH6",312,,,,34.0233052,-118.4065433,3657 S. Motor Ave.
6055 W. Pico Blvd.,90035.0,5,2020,13.0,125.0,10.40%,Transit Oriented Communities (Toc),Market Rate Developments,,"214, 420, 424, 523, 526, PH22","205, 218, 304, 306, 308, 415, PH19",,,,,34.0529248,-118.3724328,6055 W. Pico Blvd.
640 S. St. Andrews Pl.,90010.0,10,2020,23.0,230.0,10.00%,Transit Oriented Communities (Toc),Market Rate Developments,"505, 514, 532, 608, 612, 630, 719, 722, 823, 829, ","209, 224, 302, 310, 316, 404, 413, 416, 427",,,,,,34.06218,-118.3114,640 S. St. Andrews Pl.
10739 W. Kling St.,91602.0,2,2020,1.0,12.0,8.33%,Transit Oriented Communities (Toc),Market Rate Developments,,,,,,,,34.1563379,-118.3490917,10739 W. Kling St.
1010 S. Kenmore Ave.,90006.0,10,2020,13.0,126.0,10.32%,Transit Oriented Communities (Toc),Market Rate Developments,"206, 323, 519, 616","203, 214, 312, 416, 511, 610","409, 502, 707",,,,,34.0522834,-118.2966259,1010 S. Kenmore Ave.
3651 N. Regal Pl.,90068.0,4,2020,4.0,28.0,14.29%,Transit Oriented Communities (Toc),Market Rate Developments,,,"101, 202, 301, 405",,,,,34.1340999,-118.36192,3651 N. Regal Pl.
1325 N. New Hampshire Ave.,90027.0,13,2020,11.0,92.0,11.96%,Transit Oriented Communities (Toc),Market Rate Developments,"112, 410, 502","103, 313, 403, 513, 703","201, 311, 611",,,,,34.0962685,-118.2931545,1325 N. New Hampshire Ave.
1320 W. Jefferson Blvd.,90007.0,8,2020,13.0,129.0,10.08%,Transit Oriented Communities (Toc),Market Rate Developments,"117, 222, 305, 313, 404, 420, 505, 604, 621",123,216,"414, 515",,,,34.0253219,-118.2952099,1320 W. Jefferson Blvd.
10652 W. Whipple St.,91602.0,2,2020,2.0,14.0,14.29%,Transit Oriented Communities (Toc),Market Rate Developments,,303,205,,,,,34.1480807,-118.3702229,10652 W. Whipple St.
3557 S. Motor Ave.,90034.0,5,2020,11.0,104.0,10.58%,Transit Oriented Communities (Toc),Market Rate Developments,"322, 606","304, 310, 416, 520, 523, 621, PH8, PH19,",414,,,,,34.0251618,-118.4078656,3557 S. Motor Ave.
941 N. Martel Ave.,90046.0,5,2020,3.0,14.0,21.43%,Transit Oriented Communities (Toc),Market Rate Developments,,"104, 202, 402",,,,,,34.088319,-118.3514682,941 N. Martel Ave.
2329 S. Superior Ave.,90291.0,11,2020,6.0,56.0,10.71%,Transit Oriented Communities (Toc),Market Rate Developments,,,,,,,,33.9946067,-118.4526088,2329 S. Superior Ave.
6515 S. Crenshaw Blvd.,90043.0,8,2020,4.0,24.0,16.67%,Transit Oriented Communities (Toc),Market Rate Developments,,,,,,,,33.9801596,-118.3311073,6515 S. Crenshaw Blvd.
5766 W. 3rd St.,90036.0,5,2020,5.0,46.0,10.87%,Transit Oriented Communities (Toc),Market Rate Developments,,,,,,,,34.0687717,-118.3457807,5766 W. 3rd St.
1073 W. Exposition Blvd.,90007.0,8,2020,2.0,15.0,13.33%,Transit Oriented Communities (Toc),Market Rate Developments,,,206,103,,,,34.0183723,-118.2935548,1073 W. Exposition Blvd.
11848 W. Vanowen St.,91605.0,2,2020,3.0,35.0,8.57%,Transit Oriented Communities (Toc),Market Rate Developments,,201,"304, 406",,,,,34.1937414,-118.3917081,11848 W. Vanowen St.
569 W. 6th St.,90731.0,14,2020,47.0,48.0,97.92%,Transit Oriented Communities (Toc),Market Rate Developments,,,,,,,,34.0487695,-118.2553399,569 W. 6th St.
231 S. Westlake Ave.,90057.0,1,2020,1.0,6.0,16.67%,Transit Oriented Communities (Toc),Market Rate Developments,,,,,,,,34.0641519,-118.2703845,231 S. Westlake Ave.
10867 W. Fruitland Dr.,91604.0,4,2020,3.0,19.0,15.79%,Transit Oriented Communities (Toc),Market Rate Developments,,"202, 402",305,,,,,34.1385967,-118.3677667,10867 W. Fruitland Dr.
6559 S. Brynhurst Ave.,90043.0,8,2020,3.0,26.0,11.54%,Transit Oriented Communities (Toc),Market Rate Developments,,,"405, 407, 506",,,,,33.9789784,-118.3339692,6559 S. Brynhurst Ave.
14715 W. Blythe St.,91402.0,6,2020,6.0,26.0,23.08%,Transit Oriented Communities (Toc),Market Rate Developments,,,"206, 208, 307, 309, 402, 404",,,,,34.2149316,-118.5636617,14715 W. Blythe St.
726 S. Wilton Pl.,90005.0,5,2020,5.0,25.0,20.00%,Transit Oriented Communities (Toc),Market Rate Developments,,"8, 18","23, 25",5,,,,34.05903929999999,-118.3139537,726 S. Wilton Pl.
